sampleID	Occipital_Delta	Temporal_Delta	Frontal_Delta_	Parietal_Delta_	Frontal_Low_Alpha	Frontal_High_Alpha	Frontal_Theta	Frontal_Beta	Parietal_Theta	Parietal_Low_Alpha	Parietal_High_Alpha	Parietal_Beta	Temporal_Theta	Temporal_Low_Alpha	Temporal_High_Alpha	Temporal_Beta	Occipital_Theta	Occipital_Low_Alpha	Occipital_High_Alpha	Occipital_Beta	All_Chans_Beta	Frontal_Central_Low_Gamma	All_Chans_Delta	All_Chans_High_Alpha	All_Chans_High_Gamma	All_Chans_Low_Alpha	All_Chans_Low_Gamma	All_Chans_Theta	Frontal_Central_Beta	Frontal_Central_Delta	Frontal_Central_High_Alpha	Frontal_Central_High_Gamma	Frontal_Central_Low_Alpha	Occipital_High_Gamma	Frontal_Central_Theta	Frontal_High_Gamma	Frontal_Low_Gamma	Left_Lat_Frontal_Beta	Left_Lat_Frontal_Delta	Left_Lat_Frontal_High_Alpha	Left_Lat_Frontal_High_Gamma	Left_Lat_Frontal_Low_Alpha	Left_Lat_Frontal_Low_Gamma	Left_Lat_Frontal_Theta	Left_Parietal_Beta	Left_Parietal_Delta	Left_Parietal_High_Alpha	Left_Parietal_High_Gamma	Left_Parietal_Low_Alpha	Left_Parietal_Low_Gamma	Left_Parietal_Theta	Left_Temporal_Beta	Left_Temporal_Delta	Left_Temporal_High_Alpha	Right_Parietal_High_Gamma	Right_Parietal_Low_Alpha	Right_Parietal_Low_Gamma	Right_Parietal_Theta	Right_Temporal_Beta	Right_Temporal_Delta	Right_Temporal_High_Alpha	Right_Temporal_High_Gamma	Right_Temporal_Low_Alpha	Right_Temporal_Low_Gamma	Right_Temporal_Theta	Temporal_High_Gamma	Temporal_Low_Gamma	Occipital_Low_Gamma	Parietal_High_Gamma	Parietal_Low_Gamma	Right_Lat_Frontal_Beta	Right_Lat_Frontal_Delta	Right_Lat_Frontal_High_Alpha	Right_Lat_Frontal_High_Gamma	Right_Lat_Frontal_Low_Alpha	Right_Lat_Frontal_Low_Gamma	Right_Parietal_Beta	Right_Parietal_Delta	Right_Parietal_High_Alpha	Right_Lat_Frontal_Theta	Left_Temporal_High_Gamma	Left_Temporal_Low_Alpha	Left_Temporal_Low_Gamma	Left_Temporal_Theta
LCC1072_52	1.895492178	1.617156043	1.698595686	1.659679855	1.124997775	0.883791132	1.177315088	1.268376151	1.15140773	1.26792082	1.005519186	0.973780484	1.181074419	1.260338206	1.00765241	1.179391888	1.296272605	1.30579469	1.058065588	1.067439022	1.313342662	0.341979892	1.741570183	0.982856756	0.849197562	1.219013606	1.030633842	1.206156089	0.859438454	1.650238504	0.853045979	-0.019369985	1.129350798	0.534958837	1.176870557	0.655473694	0.98094869	1.474856254	1.754065288	0.876394142	0.942763153	1.102012279	1.264915034	1.202966244	0.969373402	1.636638634	1.039433843	0.24591757	1.30218008	0.499488131	1.155567214	1.170172433	1.680224909	1.010829103	0.19399133	1.230725782	0.534633578	1.147208023	1.18841969	1.543346367	1.004452309	0.534013412	1.242045744	0.790918991	1.114035949	0.65727539	0.814809828	0.596237067	0.220730056	0.517416277	1.268933166	1.684978867	0.919314345	0.585332813	1.142647149	0.909050439	0.978143293	1.68155998	0.96873003	1.150526072	0.753176231	1.27789123	0.83745466	1.239135112
LCC1073_0	1.858497569	1.402929686	1.553927718	1.658408487	1.202603291	0.521175859	1.388249756	0.688905218	1.578763253	1.480448105	0.73974283	0.874454646	1.321952842	1.198197171	0.543704978	0.77198486	1.66512167	1.478067773	0.810248604	0.90371632	0.79308206	-0.126821845	1.618174516	0.63009	-0.056187739	1.324789638	0.277063958	1.476608173	0.516705504	1.602839927	0.527747608	-0.752313908	1.191596845	0.135294265	1.362933521	-0.060741796	0.236572648	0.741286468	1.518510512	0.485795192	0.134813365	1.169235838	0.381382777	1.382038605	0.918690788	1.698640817	0.779373568	-0.396290631	1.544448828	0.255998497	1.639470897	0.814398943	1.446867278	0.553178892	-0.471054564	1.405358064	0.236978569	1.508168915	0.724975723	1.354041364	0.534019779	-0.147294185	1.129803129	0.222278116	1.251802983	-0.0056393	0.298548408	0.332539472	-0.432065751	0.246592647	0.76777704	1.535792876	0.547704951	0.028388956	1.243592631	0.305175793	0.825196345	1.61406501	0.696129168	1.417968752	0.101000033	1.2572714	0.363403934	1.382331682
LCC1073_52	1.942311947	1.55071438	1.746322199	1.663044556	1.410843513	0.953030909	1.455358371	0.890205415	1.440963112	1.513857092	1.114663102	0.938159019	1.360198593	1.406070442	0.972655501	0.925271788	1.576140151	1.566568172	1.109551052	1.096188512	0.956544329	0.223796701	1.733186624	1.008009334	0.033481672	1.447201044	0.411233962	1.454184718	0.897575161	1.918480206	1.058571694	-0.491429	1.522393995	0.323851436	1.609646703	-0.19306221	0.336466064	0.83116725	1.575879769	0.856956462	-0.20895739	1.321201803	0.289475615	1.311868805	0.857387925	1.6430767	0.948184615	-0.400228788	1.406335872	0.222703709	1.429589449	0.895699816	1.583245685	0.961327851	-0.382790046	1.599971123	0.316296492	1.452046498	0.952957878	1.515547532	0.983695189	-0.185157359	1.387066634	0.429285975	1.301759438	-0.238678593	0.362416094	0.546204422	-0.391421893	0.272016455	0.935524904	1.669633098	0.918406439	-0.007558933	1.362006915	0.46066398	1.006237862	1.682134551	1.234714467	1.387226541	-0.299735134	1.424277429	0.283342496	1.411698627
LCC1074_0	1.925422371	1.597594626	1.681948995	1.72917629	1.343536413	0.685527817	1.482596707	1.081934786	1.637545315	1.506759475	0.767894816	0.949836537	1.482526685	1.413129418	0.70305432	0.971597058	1.701345063	1.614708384	0.999738583	1.108580879	1.090958493	0.22949616	1.738418766	0.778604928	0.030489109	1.439587535	0.591656979	1.55674566	0.773597574	1.636115546	0.587669375	-0.495689909	1.320860334	-0.180346475	1.458446994	0.120786289	0.626900297	1.041336815	1.662071746	0.646769901	0.083370501	1.316398289	0.588120997	1.454902846	0.909561106	1.69833642	0.736055091	-0.176312314	1.453675035	0.421827899	1.58678932	0.936122682	1.600523352	0.689454099	-0.523615721	1.554056337	0.389030522	1.682985322	1.00439133	1.594646015	0.716241542	-0.222667547	1.413124495	0.450469905	1.483313407	-0.258181874	0.408903743	0.532154012	-0.316134355	0.405738739	1.285399138	1.740714596	0.79514761	0.385771329	1.389426109	0.853481708	0.986691853	1.757970631	0.797558854	1.53020869	-0.296861106	1.41313434	0.362934131	1.481738535
LCC1074_52	1.971703044	1.442756308	1.502738623	1.49201269	1.100169774	0.552494713	1.139876656	0.738593752	1.1901392	1.181920515	0.6810747	0.932396893	1.163041271	1.152937517	0.63252401	0.917055415	1.406777378	1.359524275	0.89160232	1.074010595	0.949600438	0.126842264	1.60023654	0.669986254	0.086294443	1.170609741	0.530531485	1.209946732	0.618097357	1.461880096	0.561076875	-0.625583243	1.145221893	0.213271735	1.153057639	-0.25607487	0.309348431	0.828471728	1.559601356	0.596882704	-0.11990756	1.139388896	0.412330097	1.190026444	0.825043032	1.455445269	0.673829984	-0.213697169	1.210530342	0.420672019	1.1793643	0.909603921	1.490454929	0.696415195	0.098059283	1.15129222	0.599954324	1.200653234	0.924381212	1.389165108	0.557584811	-0.062632323	1.046742867	0.50314166	1.093131329	-0.055146689	0.482473946	0.596152269	-0.030425584	0.519499472	0.743931228	1.480416887	0.493225022	-0.175202638	1.001183006	0.340962826	1.018403735	1.525738835	0.688200542	1.06764668	-0.047787896	1.238200049	0.460773312	1.223242389
LCC1075_0	1.895480608	1.394825144	1.46690272	1.44569827	1.00867774	0.456640612	1.248099381	1.178148205	1.214397512	1.076683444	0.52152934	0.942881561	1.272142792	1.035822502	0.477005301	1.225016782	1.419117939	1.360049317	0.778968525	0.996408985	1.235242684	0.066583474	1.573410643	0.582567627	0.436986054	1.123527331	0.765758071	1.311530702	0.778896102	1.465346609	0.346636038	-0.609656636	0.950562264	0.022297691	1.257572879	0.425653144	0.713382604	1.249523263	1.458793088	0.504953352	0.64051856	1.04396718	0.824924021	1.250577258	0.902929089	1.453671678	0.55989623	-0.367717814	1.095712777	0.216031522	1.208212401	1.196635374	1.393361371	0.480156014	-0.221948399	1.056781948	0.361511364	1.220495773	1.251656675	1.396283999	0.473831562	0.460410104	1.032002338	0.755820274	1.267441866	0.548408622	0.76395651	0.365806134	-0.288745727	0.294834773	1.331225899	1.476386132	0.500432356	0.528678949	1.025961267	0.884125826	0.979466285	1.437575732	0.479441643	1.235866156	0.621545634	1.039609356	0.771943117	1.276793378
LCC1075_52	1.686049113	1.279495831	1.433697128	1.346626522	1.032251537	0.692602072	1.041263443	1.365184328	1.066383429	1.167465299	0.751313808	1.080425197	0.964263427	1.02624536	0.761782562	1.612030687	1.311075551	1.38199855	0.998317913	1.232991027	1.445520203	0.341421152	1.46356402	0.812489092	0.515270204	1.144120688	0.956395134	1.106355321	0.974457895	1.345808259	0.550382183	-0.261956012	0.934069144	0.325081556	0.943565482	0.533837827	0.910316657	1.445061041	1.516805682	0.76070214	0.680434301	1.088503136	0.992446623	1.133357558	1.064356775	1.432766687	0.773790204	-0.208472271	1.237483681	0.383047432	1.141807589	1.143507938	1.282301141	0.653828885	-0.197378573	1.083946997	0.446587544	0.975048796	1.832139116	1.276672283	0.848173257	0.778009744	1.006279499	1.430532759	0.928720124	0.626662258	1.194204881	0.619574296	-0.20289	0.415978495	1.508629268	1.421500934	0.737724932	0.691734822	1.05921514	1.092727258	1.095920255	1.239064483	0.727610382	1.025896431	0.392385167	1.045333531	0.636419571	0.99711659
LCC1076_0	1.837158487	1.755466215	1.847535683	1.519732419	1.100698008	0.728128623	1.227612923	0.906931315	1.217768769	1.208131737	0.713155446	0.812411539	1.318878479	1.158388339	0.696747873	1.015432547	1.551219192	1.61947389	1.018084031	1.032940968	1.070115183	-0.004593639	1.79217689	0.763689132	0.610541509	1.254212455	0.715011064	1.320424859	0.633821659	1.925295715	0.68159404	-0.599738176	1.116483767	0.342641261	1.251055691	0.174996726	0.459846446	1.008335433	1.974731437	0.842168481	0.011281291	1.16609558	0.47743088	1.344024836	0.735499666	1.5357021	0.577422368	-0.275691945	1.177561632	0.286293556	1.174481206	0.866204015	1.87979317	0.664419667	-0.182707469	1.236690787	0.408701497	1.257130104	1.126289998	1.580595939	0.726835444	0.784888952	1.150804945	0.819107708	1.298133127	0.576712204	0.648272033	0.544996186	-0.226715895	0.351795983	0.987484758	1.513716455	0.631934627	0.506642545	1.004043577	0.668145203	0.877730057	1.503153017	0.816415587	1.031839109	0.162155222	1.165841586	0.362637638	1.338677882
LCC1076_52	1.853048864	1.511938702	1.572520923	1.571878381	1.384960683	0.836646094	1.232458429	0.882830179	1.309840433	1.514452918	0.919893351	0.86637927	1.186986516	1.290549967	0.767762542	0.960252549	1.526735313	1.671770809	1.119079705	1.005953085	0.941004757	0.24218558	1.615902376	0.878128216	0.323260528	1.442411422	0.553092642	1.287311224	0.876082854	1.612009405	0.934827098	-0.369107645	1.492056729	0.162412481	1.322019473	0.000144318	0.435645295	0.86696817	1.614335916	0.774559037	0.111161441	1.330183539	0.489454157	1.212632143	0.833017339	1.5682984	0.897647358	-0.243240275	1.492079693	0.292656013	1.296592277	1.004839513	1.555265529	0.741192772	-0.087080072	1.535729807	0.496342455	1.32269639	0.910558762	1.463805502	0.792800087	0.215595008	1.29534306	0.479773778	1.161011702	0.462177962	0.585202708	0.432318464	-0.158178805	0.406332622	0.904548957	1.477637763	0.780905803	0.107834093	1.308637033	0.5246904	0.897360199	1.575429092	0.941055141	1.143935337	0.618489821	1.285703385	0.669971791	1.21149508
LCC1077_0	1.857637396	1.642614257	1.68096626	1.684744851	1.045729389	0.560064878	1.243244577	1.000208599	1.334960915	1.268560952	0.71757121	1.062573533	1.311333382	1.215484865	0.677393484	1.046103496	1.473126189	1.34076676	0.790355652	1.020336457	1.043694172	0.324516325	1.749770958	0.674962793	0.151731367	1.205824666	0.639613915	1.351341636	0.869351629	1.694761246	0.502135348	-0.519855236	1.02319518	0.144677017	1.248278029	0.057073163	0.634324206	1.043439409	1.671237628	0.57596835	0.207207347	1.042670473	0.75306923	1.218324816	1.032960898	1.685948555	0.680982107	-0.001391937	1.248241319	0.66588473	1.338318009	1.065671218	1.669275587	0.705884387	-0.187736043	1.287972219	0.662390604	1.331577668	1.025612355	1.614208517	0.646901453	-0.103585642	1.205009057	0.544303106	1.280888536	-0.043595017	0.568409164	0.597425687	-0.084645322	0.664141181	1.062973119	1.676547918	0.596524653	0.17834807	1.070043629	0.711892524	1.09029526	1.683537802	0.751315795	1.261989712	0.009105699	1.225713923	0.591247256	1.339783088
LCC1079_52	1.988517173	1.787697858	1.816184821	1.807498456	1.48890377	1.200016188	1.4291192	1.873905103	1.5836159	1.831371225	1.441561727	1.452661064	1.471445434	1.615737548	1.287368654	1.663689481	1.645374885	1.811343307	1.478186949	1.691291947	1.776177286	0.886999253	1.88578592	1.361543829	0.711660676	1.676306321	1.211893078	1.527572237	1.521355021	1.81506773	1.193769383	0.270278657	1.522637887	0.477373992	1.444397642	0.890844846	1.371314551	1.863147192	1.810735215	1.15130294	0.77304751	1.4436561	1.352490929	1.388087524	1.469384463	1.761455504	1.470585924	0.008796035	1.826899413	0.724999722	1.558601282	1.767734431	1.73869984	1.269790822	-0.068154577	1.835797461	0.682940826	1.60726785	1.526592349	1.831724016	1.304262622	0.672759546	1.647493422	1.051514838	1.501787521	0.705271166	1.164871236	0.994587787	-0.027977181	0.70447922	2.07267165	1.822667412	1.249383608	1.19143914	1.496724401	1.60546722	1.435267815	1.849124561	1.41045802	1.452102784	0.735517535	1.581475186	1.254680617	1.438823189
LCC1080_0	2.10759414	1.735218631	1.810693767	1.698296623	1.052523751	0.674216011	1.338124181	1.016593882	1.302784415	1.291597718	0.779555532	0.993292294	1.316107272	1.2684832	0.866363428	1.240467608	1.496812606	1.284007205	1.06214256	1.151117328	1.211273601	0.184070385	1.904838953	0.827268386	0.822231646	1.210980662	0.992961435	1.414954976	0.678669676	1.58860001	0.535721342	-0.068951726	0.996477104	0.787642298	1.176655525	0.670252413	0.673961022	1.107041235	1.772313367	0.661263185	0.615294683	1.020433609	0.731166262	1.35685087	0.942564636	1.797467826	0.883366909	0.242277911	1.355120234	0.63056786	1.3696839	0.996758808	1.704072181	0.69652019	0.207522368	1.217165543	0.504825136	1.223669386	1.395637579	1.76428004	0.98814412	0.875138434	1.432406248	1.1592789	1.38262261	0.740749537	1.000805411	0.882329274	0.225247722	0.572231529	1.133594954	1.982396846	0.788971499	0.957283709	1.128908675	0.860221045	1.038709594	1.569562875	0.642865074	1.440709379	0.545117742	1.002036909	0.748707888	1.23752934
LCC1082_0	1.373843327	0.939774821	1.111387085	1.016931327	0.674311606	0.315276685	0.667113379	0.826072091	0.680573107	0.847636553	0.427329572	0.707576465	0.620943196	0.716110571	0.339673657	0.776880206	0.953647863	1.178314045	0.73943012	0.866385474	0.92317297	0.16988159	1.153260785	0.480725482	0.36361857	0.866064007	0.629961545	0.742186862	0.459982276	1.085106286	0.228789261	-0.30924036	0.614418584	-0.022818628	0.606465655	0.343324599	0.562831416	0.972410341	1.10058528	0.331586994	0.553779467	0.68236426	0.72504159	0.688302431	0.749108238	0.999873814	0.402780733	0.059815105	0.822373046	0.454147081	0.65081803	0.758743662	0.906109072	0.283555731	-0.210040723	0.871510888	0.312603421	0.70841962	0.794289615	0.971017562	0.389362996	0.119134487	0.760773086	0.471877903	0.664969001	0.232998923	0.49499509	0.423470904	-0.05448166	0.389116332	0.893843728	1.14612962	0.373056346	0.405506533	0.719676428	0.620711511	0.661648918	1.033344125	0.450564697	0.700671837	0.323126223	0.666322897	0.516943706	0.571945616
LCC1084_0	2.071067255	1.684323516	1.838771486	1.799154391	1.444622503	0.890228201	1.500961059	1.202394942	1.563678709	1.688339623	0.990617272	1.101299418	1.42759418	1.505218526	0.910065663	1.187963755	1.838664754	1.949789631	1.219943313	1.211698697	1.191402973	0.144763768	1.849971853	0.98416516	0.214544996	1.634251933	0.587318444	1.563618434	1.030350855	1.926474252	0.906923397	-0.602942792	1.462335028	0.244044741	1.533085769	0.03990516	0.617099335	1.280268386	1.825719784	0.87965147	0.225087064	1.429453863	0.7422636	1.517462516	1.171613848	1.768051699	1.011964712	0.019233004	1.679219936	0.481210957	1.554800667	1.216672864	1.657053254	0.924417233	-0.52565567	1.69727174	0.193980844	1.572378891	1.157221641	1.709982121	0.89522358	0.232468035	1.527721716	0.598045954	1.447775164	0.267977561	0.633077869	0.379047151	-0.172834751	0.360921074	1.255742262	1.745013413	0.883606709	0.133565536	1.441438977	0.740607091	1.017359168	1.828177703	0.968166023	1.447658182	0.300801869	1.481485295	0.665493683	1.406429521
LCC1084_52	2.123549236	1.742832116	1.944867347	1.860288588	1.440454422	1.120839735	1.515729714	1.535315116	1.507862356	1.6812116	1.406200446	1.345079909	1.410178173	1.597082912	1.349271694	1.535356444	1.685160359	1.994135558	1.648657701	1.413663573	1.497230246	0.597857804	1.929418675	1.330236909	0.769983616	1.626789202	1.043767788	1.514216838	1.29344203	1.952529446	1.131631636	-0.050832401	1.435246695	0.263963319	1.515483996	0.806934492	1.130285827	1.657691872	1.897601475	1.109998076	1.088333686	1.426746394	1.333928873	1.485889218	1.378126458	1.872026251	1.429096323	0.091459616	1.703218837	0.66227995	1.540924745	1.596881198	1.768074774	1.345413832	-0.006496941	1.658029373	0.604000578	1.472074014	1.463654093	1.716031235	1.353095587	0.417865279	1.614069645	0.971218684	1.391844343	0.664798522	1.11053946	0.613406801	0.045237306	0.634117119	1.577317612	1.980425654	1.120620028	0.784493675	1.458734812	1.174935537	1.309310125	1.848224858	1.382029999	1.543881313	0.82124883	1.57940463	1.2158555	1.427769284
LCC1085_0	1.768505029	1.511932235	1.5675527	1.679461007	1.144161499	0.224631619	1.532169021	0.551332261	1.704388597	1.393816949	0.451177858	0.638028751	1.508715957	1.205611704	0.343168839	0.771280405	1.589677882	1.381340052	0.612289288	0.850208517	0.741641563	-0.104344692	1.663776533	0.412073776	-0.001873047	1.290308533	0.335259026	1.617382958	0.389759272	1.629614792	0.182372821	-0.758577782	1.196007481	0.283329078	1.622592542	-0.332136094	0.143838762	0.649932834	1.546304115	0.268633036	-0.174861619	1.135245212	0.278777442	1.490722397	0.594197462	1.716740833	0.455424502	-0.263168701	1.407469876	0.209714411	1.730746605	0.824973994	1.577342781	0.424163464	-0.301829285	1.379720845	0.224907471	1.676326925	0.709999374	1.434892641	0.24352448	-0.273560056	1.117360631	0.258059178	1.429495519	-0.153969055	0.320952619	0.42720587	-0.282068943	0.217377376	0.574911848	1.518953788	0.218549444	-0.256950146	1.095267435	0.173592196	0.677839073	1.638678019	0.446889279	1.466441624	-0.06029958	1.278922898	0.375879534	1.57569074
LCC1085_52	1.984386262	1.509930757	1.44814611	1.738741968	1.02557969	0.424903797	1.151990036	0.699335784	1.468751028	1.37404681	0.842417814	1.008049336	1.273612819	1.199165446	0.629685479	1.046777578	1.672860578	1.601595439	1.089117733	1.209544202	1.022108509	0.024978232	1.719053249	0.793095338	0.30032854	1.325024394	0.614643329	1.416244023	0.45996466	1.236903983	0.285993951	-0.418948586	0.865987146	0.220278536	0.980951695	0.005953884	0.345367649	0.758402335	1.515860464	0.457193594	0.178043293	1.050764419	0.420262913	1.201066881	1.201921364	1.922267206	1.029710208	0.364395143	1.52003576	0.813743424	1.622333715	1.206544274	1.612512001	0.715402955	-0.264553406	1.152522422	0.170709209	1.228993733	0.791333807	1.375372226	0.522782887	0.027575762	1.129803045	0.420926767	1.178568983	0.484088586	0.730149685	0.619641576	0.155028982	0.601732035	0.805879451	1.533235221	0.502838109	0.062033782	1.121729985	0.470387779	0.648841621	1.414614611	0.505939172	1.233299727	0.701695645	1.258960325	0.908937928	1.351545477
LCC1086_0	2.087626045	1.564362224	1.683954569	1.759058868	0.948937473	0.601708224	1.167680625	1.054671543	1.306611637	1.129195494	0.733803041	1.107187945	1.136429419	0.9980903	0.64958005	1.169632958	1.630043719	1.450479334	1.028322651	1.327779557	1.222103849	0.538458486	1.821842378	0.776635361	0.754824849	1.146349696	0.956775286	1.345932628	0.803008314	1.467355514	0.482894099	-0.060105915	0.874417127	0.795025448	1.047987264	0.393431537	0.786863927	1.124910839	1.722090769	0.640079906	0.550927679	0.978907178	0.843959899	1.179859392	1.146064756	1.83808476	0.817090094	0.462756532	1.18975761	0.820278206	1.364107137	1.228856556	1.599030293	0.694871448	0.209892281	1.058797979	0.741922643	1.240325896	1.101038515	1.526684771	0.599009441	0.419584562	0.962031476	0.807828926	1.08984612	0.590515599	0.90776	0.959500819	0.354473687	0.782865151	1.156508994	1.798205357	0.661261575	0.476552242	0.98485947	0.899163339	1.064485751	1.662381781	0.630660606	1.251343419	0.712851049	1.031383382	0.988943675	1.1784966
LCC1086_52	1.994095374	1.563226696	1.678679697	1.759254499	1.514385595	1.036093749	1.374965564	1.276339102	1.556751792	1.673837382	1.056646028	1.036902237	1.35639416	1.458512613	0.951064552	1.174062804	1.69623859	1.752553249	1.135679613	1.162557806	1.163573055	0.548342691	1.745015198	1.011347039	0.158544676	1.577720127	0.718417716	1.480177126	1.044366665	1.708943608	1.078037861	-0.516709387	1.568423004	0.182001277	1.383549925	0.160021315	0.842042529	1.315104891	1.632851915	0.954211895	0.256206674	1.452198145	0.898624057	1.330215708	1.028470813	1.764977711	1.044789645	-0.322236989	1.651474762	0.469876647	1.540617228	1.163445267	1.574702548	0.911545566	-0.366128573	1.695104679	0.49069481	1.572308347	1.184426948	1.551439356	0.987285498	0.187709539	1.477917667	0.757630395	1.341044556	0.251206775	0.761357957	0.592269273	-0.343628534	0.480410458	1.397063718	1.690662255	1.065654054	0.347986156	1.514782503	0.973127656	1.045173085	1.753454858	1.06818731	1.407562796	0.306593456	1.438199787	0.765053797	1.371219721
LCC1087_0	1.837823383	1.615429053	1.669321529	1.532572846	1.039064611	0.597508119	1.239311942	1.287866184	1.243373841	1.188179482	0.540362908	0.825594526	1.2746644	1.135322098	0.516511399	1.189181765	1.426646033	1.334627613	0.773784313	0.991671085	1.168457286	0.14222082	1.722560376	0.611531523	0.325342479	1.182989053	0.735833276	1.323318139	0.656433579	1.503583022	0.284997363	-0.442963802	0.924292646	-0.218800269	1.077292302	0.425194362	0.855064122	1.545914711	1.857125501	0.823339564	0.689099756	1.148002853	1.107413688	1.381743034	0.80873768	1.492464765	0.4563063	-0.393384022	1.145716763	0.229505984	1.220747698	1.254056072	1.704514503	0.517292806	-0.588543539	1.226857729	0.158806578	1.264879338	1.11288548	1.503225905	0.515728583	0.366519675	1.124165332	0.720272405	1.223623785	0.46178537	0.821304452	0.452751022	-0.480092406	0.195593352	1.267781612	1.559320687	0.517121377	0.437353089	1.015474931	0.862966229	0.841821459	1.569287993	0.610758892	1.204629285	0.539866935	1.146199417	0.903212145	1.320332343
LCC1088_0	1.843904933	1.494040336	1.569299528	1.528231596	0.888352998	0.395377612	1.18786334	0.859555073	1.208060107	1.068219725	0.497966634	0.899731581	1.202249911	0.950069565	0.502144705	1.104210849	1.410309777	1.198151823	0.732023547	1.016806344	1.119700539	0.279208404	1.649237023	0.565711981	0.732799784	1.02911024	0.86335175	1.264487261	0.745400851	1.597620759	0.396301402	-0.151183443	0.88929242	0.384601862	1.244349518	0.28443259	0.49645332	0.883766175	1.544613629	0.402016555	0.361181073	0.879296767	0.547985743	1.147123958	0.890173167	1.541484002	0.495361094	0.03099461	1.107955995	0.501220787	1.252643798	1.085103058	1.518278363	0.482059625	0.35818567	1.0244782	0.636568219	1.158370388	1.122513258	1.468369206	0.521341813	0.585315346	0.955208806	0.763190631	1.165871321	0.56742487	0.758487848	0.608432634	0.224700489	0.574145914	0.929153361	1.563999657	0.387695345	0.442777436	0.89630183	0.599442816	0.909084147	1.514562032	0.500556636	1.165878964	0.548765624	0.944868779	0.753733583	1.235815379
